timestamp,request_id,trace_id,user_id,jwt_token_hash,device_id,ip_address,user_agent,endpoint,method,request_size_bytes,sender_id,receiver_id,amount,transaction_type,response_code,business_code,response_time_ms,response_size_bytes,label
2025-08-21 12:18:44.000,edf18a7f-bafd-491d-b37d-e6f28b4deef0,c98d96b9-fa16-470a-89fb-dc7f81598bc2,USR_01430,32d2827e65dcfe350abcf539dede9385,DEV_19661,43.24.101.170,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,1120,ACC_01430,ACC_71062,4566000.0,TRANSFER,200,00,74,2373,0
2025-08-22 01:55:41.000,4dc6267f-772a-40d2-af4e-fdf12cd1066d,c92cd28c-462a-4d60-9cfd-a132fe762ee1,USR_01115,ec25f4ab733f8cd72355d6b6d35e3561,DEV_55656,166.254.0.58,MyBankApp/1.0.0 (iOS 15.0),/balance,GET,1342,ACC_01115,,,INQUIRY,200,00,143,3290,0
2025-08-21 19:55:45.000,3bd35218-bd5f-4bc5-b4a6-b65a96ed3bd1,9a5ac0f7-4f22-49b2-9aec-cbfd50d7e459,USR_02828,bf463f4e756b353033305ae054a47ce9,DEV_60608,213.87.164.223,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,1573,ACC_02828,ACC_51176,3340000.0,TRANSFER,200,00,399,4425,0
2025-08-21 09:24:07.000,22311a52-8dd0-47fd-aec2-618abd387968,5fa9b2d1-ccbe-4fb8-a9bc-b3e769dfd8b0,USR_03359,48644ca7a835937ce8c5d9c490729061,DEV_28726,81.201.123.142,MyBankApp/1.0.0 (iOS 15.0),/logout,POST,786,ACC_03359,,,,200,00,370,4263,0
2025-08-21 19:22:42.000,ec399168-76d8-4f2b-9378-b8b91b186c0e,dbccb9d6-0e2d-4017-8ecb-948ebc22ff5d,USR_02808,bd3dd459b0463f09f5a3a1c7b7799744,DEV_48739,208.117.13.2,MyBankApp/1.0.0 (Android 11),/transfer,POST,708,ACC_02808,ACC_21803,5809000.0,TRANSFER,200,00,66,1511,0
2025-08-21 07:30:36.000,ba5f8ad1-11d9-402a-ada1-7b4e7ecedb1d,49365b28-94f1-4cf7-b762-48f80fec246b,USR_69163,75a63776d4312fcf29611ce4034a4309,DEV_10550,252.90.251.118,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,1419,ACC_69163,ACC_05026,5000,TRANSFER,200,00,295,265,2
2025-08-21 11:19:25.000,d86440ed-7a3f-4b83-8b26-41875aa383af,b4b7079a-0cbe-4180-984e-da272f04464e,USR_03443,919672ff4e3c64915dbac2b0b63007ca,DEV_80533,107.153.53.136,MyBankApp/1.0.0 (Android 11),/transfer,POST,1657,ACC_03443,ACC_36518,7413000.0,TRANSFER,200,00,50,2292,0
2025-08-21 08:50:19.000,8fad4585-9dbc-4f08-b871-083a218f144f,f109752a-85c0-4de6-a570-ced2f9600fda,USR_01767,c31f2da22a6377f0fa0dc8ed8505bd59,DEV_35232,167.124.43.24,MyBankApp/1.0.0 (iOS 15.0),/balance,GET,1108,ACC_01767,,,INQUIRY,200,00,489,4205,0
2025-08-21 10:27:41.000,3f226297-a9c2-4353-a408-f1f814610a31,c15e8709-5d9a-48db-ba33-077a74e8fd92,USR_04636,f5c3bbb2fb2617d8202cde0fdbdeb149,DEV_84273,18.159.154.74,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/balance,GET,636,ACC_04636,,,INQUIRY,200,00,167,2860,0
2025-08-22 01:30:37.000,ce188595-a8d7-4210-9854-522e34c3a464,a884fc12-7bdf-4592-b82d-c9b057134167,USR_02783,c2a30e01ec8bb0f5d4dcb5a99d0e75fe,DEV_95951,232.169.176.30,MyBankApp/1.0.0 (Android 11),/login,POST,1957,ACC_02783,,,,200,00,471,2662,0
2025-08-21 08:20:58.000,2a859075-2512-4bac-90b7-24d0a0670b54,3ff1b578-8b26-47b2-8e59-63bbf186583b,USR_97501,1c8ce0382e7ea7cf5f35e7ba71329366,DEV_47668,39.161.139.94,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,1197,ACC_97501,ACC_05034,5000,TRANSFER,200,00,190,764,2
2025-08-21 23:32:53.000,3ebfe8ba-5655-43ae-8ab3-916ef360f6d9,20973255-ad9c-4eec-9144-6a470ee2d896,USR_01428,c5f6f03eac66979a41bbe7b2c2697373,DEV_72847,50.156.61.38,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,1517,ACC_01428,ACC_96772,9855000.0,TRANSFER,200,00,170,3001,0
2025-08-21 07:31:41.000,e20003c9-94a0-49f1-adf9-a5cb284e9d1c,f0f0d932-9864-4198-a88e-f39960838433,USR_05047,9fd0ed2a9f5555c2c4966eb6f9625279,DEV_50451,246.163.60.142,python-requests/2.28.1,/transaction/history,GET,166,ACC_05047,,,INQUIRY,200,00,66,798,1
2025-08-21 08:32:59.000,d72e85e8-71e3-4deb-869b-e762dfb83030,f7a5a656-4c8c-4023-9e3c-5d3ed781690d,USR_63963,2af098193f62cbad190df0452d286e6b,DEV_87356,59.171.92.117,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,628,ACC_63963,ACC_05037,10000,TRANSFER,200,00,147,640,2
2025-08-21 19:05:24.000,da4705e1-8fd9-49ab-9fe4-3a639b39471c,be0449de-7c28-4f85-b3cf-cc4227c3934e,USR_04409,658d1c2e1307e0e165ee7a1f166ab222,DEV_55955,20.139.97.24,MyBankApp/1.0.0 (iOS 15.0),/balance,GET,885,ACC_04409,,,INQUIRY,200,00,53,3631,0
2025-08-21 07:33:39.000,7d95c0d1-af47-41e7-99b0-0c03af847dee,31fb78cb-e661-4289-b393-cf40aff2c490,USR_05010,5428269dc8a41be1a9682d7d4c405492,DEV_83325,132.137.104.237,python-requests/2.28.1,/transaction/history,GET,275,ACC_05010,,,INQUIRY,200,00,50,1773,1
2025-08-21 13:35:18.000,ad3b45dc-25a9-4c32-9b02-428f16028e4e,5095cace-4a74-40f4-9391-ec5590c439ec,USR_02427,9f0d3a360e96e124d3fc0a85562ac36d,DEV_50760,18.175.254.105,MyBankApp/1.0.0 (Android 11),/transfer,POST,1888,ACC_02427,ACC_28738,8371000.0,TRANSFER,200,00,185,710,0
2025-08-21 08:18:11.000,d89c4361-bab5-4a03-bebc-9021c4f7e47c,e28c2ba1-4109-4772-889a-d19a1355d5e4,USR_59483,c39e9dcda4e8da80407792a0032140c5,DEV_34046,174.225.250.34,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,1282,ACC_59483,ACC_05033,1000,TRANSFER,200,00,104,441,2
2025-08-21 07:55:07.000,b3e1d462-9be1-4378-b787-f7ba982d14db,de1b925b-800a-45f6-bf4e-17d1e6778575,USR_05025,59a788704a6fbda522a4e162af27a7fb,DEV_70695,178.14.174.42,python-requests/2.28.1,/transaction/history,GET,108,ACC_05025,,,INQUIRY,200,00,87,995,1
2025-08-21 07:54:22.000,103706a7-c267-4cbc-9723-e66e8b8673fd,555e1282-5c47-490e-9d25-235240d39a56,USR_87700,b16274aa5a82d89bc3752652f2be0e5e,DEV_43236,170.50.159.139,MyBankApp/1.0.0 (Android 11),/transfer,POST,1095,ACC_87700,ACC_05043,5000,TRANSFER,200,00,143,719,2
2025-08-21 07:41:42.000,d490123c-b21a-4c78-b5b2-aac923d0bb04,a3336a4e-1793-43db-98a7-81b34be30d79,USR_05032,6ebb8cc41053a9c6c3f4f4069cb8ec53,DEV_90757,27.42.152.138,python-requests/2.28.1,/transaction/history,GET,106,ACC_05032,,,INQUIRY,200,00,95,542,1
2025-08-21 11:19:15.000,9e2577eb-932c-4465-9d0d-b9c53668fb52,77e1416b-ef7e-49ad-a54b-5ff7e81b65f8,USR_02831,0f7128cd538fd54c7b0fe25f364f04ad,DEV_83535,102.246.64.86,MyBankApp/1.0.0 (Android 11),/balance,GET,776,ACC_02831,,,INQUIRY,200,00,393,4366,0
2025-08-21 12:59:01.000,a81f5885-7aaa-4cd5-98ce-7209cff011b5,f46ae3a3-b73a-435e-9ced-83b088da2a4f,USR_03571,f712d09bdfcb490126402a804b181c1b,DEV_90594,211.206.7.163,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,372,ACC_03571,,,INQUIRY,200,00,345,3588,0
2025-08-21 14:58:18.000,af15bfc0-a8eb-41fc-968a-148b17ede0fe,2aede7b1-837f-495e-9124-d5fa26e4e67d,USR_00756,dd28ab16ddb0fba2225cc9363892dc99,DEV_82260,123.146.127.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/balance,GET,1271,ACC_00756,,,INQUIRY,200,00,339,330,0
2025-08-21 16:10:47.000,0dc13da4-c082-46c1-a60a-098506a8dddb,0a5ceb36-2468-49e6-bc2c-a5cb8bac77b2,USR_04989,effa23b5036dc7aa0805116851ecc143,DEV_42232,94.160.230.114,MyBankApp/1.0.0 (Android 11),/transfer,POST,1800,ACC_04989,ACC_27660,9030000.0,TRANSFER,200,00,89,2138,0
2025-08-21 09:20:28.000,c03042cf-b001-43d6-ba19-20f1301c69ed,9d745b72-f9cf-40cd-9f9d-150fc086a517,USR_02232,06aadda235349c741712acdd3637ed52,DEV_52039,170.132.13.173,MyBankApp/1.0.0 (Android 11),/transfer,POST,1145,ACC_02232,ACC_17240,1847000.0,TRANSFER,200,00,215,370,0
2025-08-21 07:09:19.000,2b532a70-f135-4df2-9aeb-b26deba3282b,be540d90-5178-4b10-be56-d9823ee6c9d7,USR_05001,13332a168f1441566a2c96f6f353242f,DEV_36637,168.172.43.162,python-requests/2.28.1,/transaction/history,GET,123,ACC_05001,,,INQUIRY,200,00,91,1701,1
2025-08-21 07:43:18.000,d5837f57-f6b7-4f2d-aeca-0acaba411daf,fcc6e703-8098-47e6-9d78-e977d11734fa,USR_24413,530dd1aa634d5e5cb58412dd5d2cf630,DEV_74025,208.156.161.194,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,1205,ACC_24413,ACC_05043,2000,TRANSFER,200,00,195,212,2
2025-08-21 08:11:24.000,4ea71ef9-a490-455e-8eb6-7d80be33cbdb,ca785b3c-667d-4c6b-9d1c-7e69d73e1d68,USR_86138,3bd68c53d9346c9d9f36da295d939443,DEV_45583,156.71.229.115,MyBankApp/1.0.0 (Android 11),/transfer,POST,943,ACC_86138,ACC_05018,5000,TRANSFER,200,00,499,394,2
2025-08-21 07:34:13.000,730eeae2-b673-489f-844d-c71bfc69fc71,413241c9-08ac-4c07-9970-cedeb73b4f80,USR_05030,b08cb6feb63eb99b3a346b444a0233e7,DEV_25150,160.218.114.163,python-requests/2.28.1,/transaction/history,GET,101,ACC_05030,,,INQUIRY,200,00,38,1503,1
2025-08-21 08:04:00.000,61924641-907d-4d5d-a799-a07330f0d8e6,78ac4ac7-0880-40bb-8240-48e0943c4c61,USR_62990,6ca91299b50edf5ff200666eb26db9ea,DEV_65889,131.124.215.7,MyBankApp/1.0.0 (Android 11),/transfer,POST,1016,ACC_62990,ACC_05050,1000,TRANSFER,200,00,317,827,2
2025-08-21 08:12:03.000,be7d35f1-b354-45a6-af15-27c9c6169fa4,339051ee-f135-491b-8320-d48b573f2be6,USR_71498,6ae07f1363cece21846c8b683804c51e,DEV_51843,9.195.159.229,MyBankApp/1.0.0 (Android 11),/transfer,POST,503,ACC_71498,ACC_05047,5000,TRANSFER,200,00,269,985,2
2025-08-21 08:17:19.000,b84bf648-312d-4711-b060-0bb95052c5e0,8790777b-39af-4056-8c85-dd0ae14fd7fb,USR_05038,48982bbe697aab1125a1eac1fe59fab3,DEV_26781,45.89.104.157,python-requests/2.28.1,/transaction/history,GET,114,ACC_05038,,,INQUIRY,200,00,95,551,1
2025-08-21 21:55:08.000,e9207b98-ad36-4784-8d4f-9350ca64d5c7,16030c4e-4e26-408c-9c7d-3d6ae4f00bdc,USR_00315,fba2ec58a8eda116ee52470ff52d92f1,DEV_24953,5.103.106.131,MyBankApp/1.0.0 (iOS 15.0),/logout,POST,435,ACC_00315,,,,200,00,251,1267,0
2025-08-21 20:06:31.000,557ac3e6-c60b-4fa5-a221-030ebbfe395e,52c00c9a-4a9a-4327-97e3-d8f5bb2b3402,USR_02901,40d1c11bdf327ad91d316a94dc72c4a6,DEV_87018,174.198.119.206,MyBankApp/1.0.0 (iOS 15.0),/logout,POST,843,ACC_02901,,,,200,00,98,400,0
2025-08-21 21:55:45.000,c5ce16bb-7cec-4ede-b0f5-55ee63b07fec,8361c190-181d-4246-b036-f1d386820042,USR_01346,4510a7ce50ff823f42daea95c06d13ba,DEV_32789,56.147.45.116,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,1520,ACC_01346,,,INQUIRY,200,00,181,4914,0
2025-08-21 15:16:42.000,ae646375-5adc-4095-84be-08da9cc12a79,83da50cd-ae54-4e57-99bd-abe8a3c9abf2,USR_04812,10a4f67b2ef167e89a667fc313069114,DEV_80283,96.82.117.55,MyBankApp/1.0.0 (Android 11),/login,POST,715,ACC_04812,,,,200,00,254,4282,0
2025-08-21 08:49:04.000,477fdb1f-5fe7-46c8-8af6-75e926e666f2,a0e0c84b-a2a3-4294-9350-676830ec8c2b,USR_03001,f6ad3135b90e93c1d48bffee08c7df44,DEV_80232,96.222.6.154,MyBankApp/1.0.0 (Android 11),/transfer,POST,1235,ACC_03001,ACC_69117,329000.0,TRANSFER,200,00,163,2245,0
2025-08-21 07:13:24.000,5fa9bd7f-98f9-4307-971f-c27d512415d7,4f43da9e-0c92-4b1d-bdc7-60f7efd28a4a,USR_05018,961956b937065f3076dc8cb344af4871,DEV_22888,62.239.190.223,python-requests/2.28.1,/transaction/history,GET,206,ACC_05018,,,INQUIRY,200,00,42,717,1
2025-08-21 07:57:20.000,72215838-09df-4629-8fa1-47174f885ff5,a1ca7a9a-caa3-400b-bccc-9bf65dfe5503,USR_59767,5a0e8ca043d2256a5a44f7bc402ffb52,DEV_70588,21.134.246.159,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,722,ACC_59767,ACC_05028,2000,TRANSFER,200,00,117,316,2
2025-08-21 08:44:04.000,0a424bdc-888d-44b4-ae5c-c4da8b4381f0,4d4314a5-84ca-4cc3-a210-bea6ebe1628d,USR_33934,4d581875c2f01e1780aab9481a5d621f,DEV_49874,112.44.80.247,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,601,ACC_33934,ACC_05022,1000,TRANSFER,200,00,496,495,2
2025-08-21 16:19:14.000,efd925a8-9e9b-449d-80d0-17656b46bd08,1a5dde42-76b5-46b0-bc72-49a782434c03,USR_02324,bda7c86d6aefd4ace51de0a2dd463e8a,DEV_17149,234.183.198.149,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/login,POST,886,ACC_02324,,,,403,00,273,1266,0
2025-08-21 18:13:54.000,26b5dd31-70f2-4598-8d4a-c30f8d9e0f26,df2aafe5-491c-4c5a-9c9c-c89023fe14ae,USR_01265,96764b2f108e9506d331f7809a898301,DEV_50620,86.241.254.135,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/login,POST,482,ACC_01265,,,,200,00,482,3708,0
2025-08-21 07:52:06.000,2aa2fc2a-3642-4b06-9b7a-7d545c6ee355,0ab622d8-5563-4db9-ac60-a030f3035a4a,USR_03145,57c488c2e5e2032aed3e079391a9a4d9,DEV_16975,220.3.51.95,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,1131,ACC_03145,,,INQUIRY,200,00,55,1309,0
2025-08-21 17:54:21.000,61b2b95a-fbce-4ffb-a8c8-25405a2b4fd5,6220903e-4d2a-422b-8557-01ba10dfdbef,USR_01213,f202d68fa332cdc895bf1dcbbf82535d,DEV_27290,120.13.22.25,MyBankApp/1.0.0 (iOS 15.0),/transaction/history,GET,770,ACC_01213,,,INQUIRY,200,00,490,1562,0
2025-08-21 08:07:32.000,23f4759b-6ab0-4ea9-a5eb-96bbb89362cc,e46a517d-6add-4ef7-9048-c25cde8af97b,USR_05017,a918e775601f946cf4f324212342876d,DEV_89985,37.171.73.190,python-requests/2.28.1,/transaction/history,GET,199,ACC_05017,,,INQUIRY,200,00,79,1678,1
2025-08-21 22:23:12.000,573c7b7b-a38e-4152-b782-ee88f7592516,9d992502-7af5-4ae0-a316-5d31babea73e,USR_01958,1e72a18ff08ebf9ce18be400e018a113,DEV_83220,104.188.213.201,MyBankApp/1.0.0 (iOS 15.0),/transaction/history,GET,1652,ACC_01958,,,INQUIRY,200,00,251,2122,0
2025-08-21 16:42:04.000,42460c20-7df0-4829-a97c-7543be1292fa,7676529f-b76f-4f82-a76a-c2dd556b7f04,USR_00809,0c984fd51db75f9f6fcd0c16bda46e0e,DEV_19637,159.244.21.251,MyBankApp/1.0.0 (Android 11),/login,POST,221,ACC_00809,,,,200,00,288,4809,0
2025-08-21 14:38:59.000,51969e40-9cb0-41d9-96c4-52fc2d99dcd4,041ad5cd-057b-45a7-8cb2-9ae0165c9913,USR_04499,21b9b43504c9b7a23a5746be0b8961ca,DEV_23489,234.255.135.174,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,422,ACC_04499,ACC_17849,7007000.0,TRANSFER,200,00,143,1710,0
2025-08-21 07:40:57.000,e482a067-12b0-4f8c-a062-d99490e7bcd6,ec156ada-c7dc-4e64-91a6-b7a85cdd297d,USR_92481,8b2d7c6ea9e3c3b5fe14df3dd834ba2b,DEV_25628,111.40.201.102,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,793,ACC_92481,ACC_05011,10000,TRANSFER,200,00,176,342,2
2025-08-21 16:10:58.000,5509e8ec-de1c-4eec-ac10-ebaeada24bb4,dae0528c-4b87-4da2-9383-f38608178ad6,USR_03802,74945fa2649977ada94bce2037589f78,DEV_44253,208.158.22.88,MyBankApp/1.0.0 (Android 11),/logout,POST,253,ACC_03802,,,,200,00,245,1924,0
2025-08-22 08:37:59.000,2837fb27-0f61-4ce2-b831-475acbc7590b,ae53e9d2-6579-41e0-90f5-a0ed648d9557,USR_04883,435eac541764fa8726028acd69c0ad9d,DEV_82536,46.203.202.11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transaction/history,GET,540,ACC_04883,,,INQUIRY,200,00,290,4098,0
2025-08-21 07:07:59.000,b814aa28-74dc-4530-af6b-edee58afe0c5,b8ab1e2c-9349-4745-abe8-7d6613cffd46,USR_28312,55378f1df3494f51bf4df1669eb8ff76,DEV_99073,42.249.221.134,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,533,ACC_28312,ACC_05043,1000,TRANSFER,200,00,356,220,2
2025-08-21 11:26:13.000,28f65949-d71f-466c-a284-407e3cafb37f,39de6e0c-6f4d-4be2-baa1-7f985766eaeb,USR_03905,d0d732755604afe102eceec4cb8a4fee,DEV_16889,213.183.160.112,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/login,POST,679,ACC_03905,,,,200,00,284,1183,0
2025-08-21 22:21:16.000,a4e1f3b6-9282-4a80-b5c7-d8372a75e593,1cec91f6-74de-41f4-a233-ffde5b850fca,USR_00957,d640875f1c319405815e20fe3aede546,DEV_74962,119.66.212.26,MyBankApp/1.0.0 (iOS 15.0),/balance,GET,801,ACC_00957,,,INQUIRY,200,00,451,620,0
2025-08-22 04:10:55.000,7d5e11ba-2e7b-4721-a92d-71b869e4ba62,827dd626-19c3-495d-b163-37ffc51cac11,USR_04501,c50a65774d73e7b8fe4d2958c141711d,DEV_85228,230.22.155.224,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,1085,ACC_04501,ACC_29277,2531000.0,TRANSFER,200,00,396,2551,0
2025-08-22 00:58:22.000,5c263ee4-6e59-4005-bc76-eaac6f433251,4e7da392-568d-481e-a420-910e4b34bab4,USR_01710,8e628eadb17c503c57036743865d2d7a,DEV_81802,239.139.228.69,MyBankApp/1.0.0 (Android 11),/transaction/history,GET,519,ACC_01710,,,INQUIRY,200,00,442,4666,0
2025-08-21 14:35:29.000,84022116-e24a-4db2-ab03-9c58dc22b813,5e44416f-f67a-4f41-b6bb-651f615c0896,USR_00841,6a5ae909bd11eb51eb550ff955bee383,DEV_54869,143.134.244.34,MyBankApp/1.0.0 (Android 11),/transfer,POST,781,ACC_00841,ACC_41414,3102000.0,TRANSFER,200,00,454,703,0
2025-08-21 08:07:25.000,39378521-c529-46e6-a6ee-a0d76c7e8fe3,02187b38-fcd6-4764-ae4d-99423641e3ea,USR_02929,29ac7ce28022ffa8ab4aab2ad10ba870,DEV_19123,148.7.242.98,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/logout,POST,352,ACC_02929,,,,200,00,107,4773,0
2025-08-21 22:14:18.000,5f6c2db0-2273-4a90-9b96-1897c37191bd,8d2e1111-1f2d-4583-96eb-e552dc686d27,USR_03192,585e1f13b6f2f6925808e53779e58a85,DEV_92665,9.161.160.7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/balance,GET,948,ACC_03192,,,INQUIRY,200,00,73,2857,0
2025-08-21 08:55:20.000,76ebf0c3-856b-4afb-8f5d-4bdee1b0580d,c04eb9fd-2594-4038-8ab7-350869257b1f,USR_02740,70967b8020f81edc157d0db37872a0d7,DEV_70199,41.190.58.147,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/login,POST,307,ACC_02740,,,,200,00,435,4854,0
2025-08-21 07:59:39.000,05944abc-51ae-4412-86d6-09116824220f,1c5d8122-f865-44c7-8ece-e990b161904e,USR_05041,941e68b8a5f1d963f42259f72b796068,DEV_92247,131.29.148.106,python-requests/2.28.1,/transaction/history,GET,257,ACC_05041,,,INQUIRY,200,00,15,1997,1
2025-08-21 20:57:32.000,febbf45d-a5bc-4605-9c51-cb8f7ef12f33,9160ab37-9e52-4916-878a-8bb753bf359e,USR_00323,bae4257056243193553fc300ec672d3c,DEV_68028,15.175.141.189,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/balance,GET,1371,ACC_00323,,,INQUIRY,401,00,91,217,0
2025-08-21 13:51:54.000,02703cfb-3a49-4890-8c18-6aead8cc2b5f,1346ceaa-a795-43c2-9270-287439d8b5dc,USR_00387,3f38091320bae042a02339e113655103,DEV_47072,108.33.57.243,MyBankApp/1.0.0 (Android 11),/logout,POST,259,ACC_00387,,,,200,00,499,2542,0
2025-08-21 18:11:33.000,a0168fee-46b6-4d6a-8bad-9acc05a1ef83,9e3a2f34-fe8f-4c42-9f94-5c29ab936f82,USR_03431,26a1046811dfe91b62b01f78865d963e,DEV_61813,157.226.219.2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/logout,POST,1197,ACC_03431,,,,200,00,61,2284,0
2025-08-21 07:41:29.000,730b2975-d097-48a9-8ef4-43cc2a1e7734,dde0bcc0-5074-4b08-b69e-db788bdbdd16,USR_05020,78fe5f01bf820d50a2ba7897124032b7,DEV_47637,131.195.56.129,python-requests/2.28.1,/transaction/history,GET,174,ACC_05020,,,INQUIRY,200,00,14,1664,1
2025-08-21 08:28:24.000,870a2021-ab2d-437a-b0c8-b4633865f625,53b50fd1-ff11-4556-90e3-e2c5e405851d,USR_15027,2f9041d5bd3a887113ee0c7145a5d44e,DEV_36667,84.255.79.210,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,1387,ACC_15027,ACC_05046,5000,TRANSFER,200,00,339,946,2
2025-08-21 22:01:06.000,4231e1f8-d1de-40f8-b266-369654316914,362e22b7-a8f0-437b-863b-0a18b9c4bac9,USR_01098,31f1cebd962b1df0bca7e9cd33ceb4a5,DEV_86315,208.152.152.51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/logout,POST,489,ACC_01098,,,,200,00,488,4661,0
2025-08-21 07:30:31.000,58041cf7-af9e-4322-a521-a479abe34e84,a3ba4a80-b349-4fde-a53c-0f9a6cc3264f,USR_50234,3d4f3c0dcce87151bab71cf179305058,DEV_70053,141.63.236.28,MyBankApp/1.0.0 (Android 11),/transfer,POST,919,ACC_50234,ACC_05025,10000,TRANSFER,200,00,477,233,2
2025-08-21 07:19:05.000,ff649219-c15d-4faf-96fb-a110b4cb4fea,4308e1ad-9742-43e4-a97c-ba7792e35ca0,USR_05012,03794caecb5dda403b4e1c283fc75a0a,DEV_79799,89.37.218.211,python-requests/2.28.1,/transaction/history,GET,248,ACC_05012,,,INQUIRY,200,00,26,1306,1
2025-08-21 07:57:35.000,c77f083e-9a2d-44ef-9e23-47bcc9815968,7305f03e-5b34-4585-be4b-e91896f0e0e0,USR_05043,d77946b818f797bb8ef2488d1bcd7946,DEV_60084,157.109.27.115,python-requests/2.28.1,/transaction/history,GET,209,ACC_05043,,,INQUIRY,200,00,30,1610,1
2025-08-21 12:31:38.000,ddabbc87-a2e4-4f0d-8eae-775d4be05525,c5becf2e-5f7a-433d-834f-f5a08bbf4c0d,USR_01171,9e3011b9547a99caedb9835aaf0e3d86,DEV_45112,252.10.140.98,MyBankApp/1.0.0 (Android 11),/transaction/history,GET,1773,ACC_01171,,,INQUIRY,200,00,470,2631,0
2025-08-22 00:51:38.000,fe6d685f-196f-48ee-abce-ce97bd1c4bf4,4a720e79-c4bf-4a2a-9908-7907e8188b68,USR_04572,a35b2ee37f478764a3e06de70e443ac4,DEV_56455,44.26.117.203,MyBankApp/1.0.0 (iOS 15.0),/logout,POST,1430,ACC_04572,,,,200,00,220,1867,0
2025-08-21 13:03:37.000,1fc091cf-926e-4fd1-867e-549c1753b030,db31519e-fdd1-48a6-9ff7-8c1e32b460ce,USR_03035,b3a1440dc2ef72914a6c554c3fca0f79,DEV_36475,133.247.99.107,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/logout,POST,1127,ACC_03035,,,,200,00,94,2982,0
2025-08-22 00:30:46.000,791a4039-42e1-46aa-96c5-79f283f5915a,085af4d6-f9e5-4c30-b6d7-57090cbb0d52,USR_02135,0d217d34f9c77c1784bc38bac11b9074,DEV_59514,72.221.155.195,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,1212,ACC_02135,ACC_64227,7105000.0,TRANSFER,200,00,318,1534,0
2025-08-21 16:51:01.000,e6799a7d-194b-4252-8e0b-a6324dbf96ec,cf667e71-ade5-49a0-b389-a30e0408f69e,USR_02811,1416e7f1730ff7236cea525b1f975bc0,DEV_54392,49.85.54.32,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/login,POST,1426,ACC_02811,,,,200,00,480,3728,0
2025-08-21 18:55:11.000,64e03bdd-9495-42b7-bbe9-bf6a6c7d0816,d3e77448-2a55-4f73-9843-92d95959b952,USR_00428,e77054484c4f4b32bcd6ed20dd2963dc,DEV_87014,166.214.200.99,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/balance,GET,1483,ACC_00428,,,INQUIRY,200,00,491,1126,0
2025-08-21 20:43:00.000,832ffd2e-c73f-420f-acb3-c04d48c807d1,5b2f217f-648f-455f-9c92-3e6a47a09026,USR_03210,08222dfedfbec69c87d0b6516dd1b666,DEV_24933,103.156.239.138,MyBankApp/1.0.0 (iOS 15.0),/logout,POST,1202,ACC_03210,,,,200,00,204,1946,0
2025-08-21 15:54:38.000,b204eb2f-3e3a-417f-8fe7-96ac46db79e2,baf01256-8051-48ad-8fbd-81ffde5a77ea,USR_03326,27d128b4c37081f712cc949e9004169c,DEV_26228,245.152.11.33,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/login,POST,1785,ACC_03326,,,,200,00,248,372,0
2025-08-21 08:13:56.000,fa909212-de16-4b1a-8cd8-b456ea07dbea,099c3378-0e41-4f0f-898e-8aee4804ac3e,USR_66509,3d0d8df3c7edd770f4d1006695ab75ee,DEV_96796,188.55.112.236,MyBankApp/1.0.0 (Android 11),/transfer,POST,1337,ACC_66509,ACC_05045,10000,TRANSFER,200,00,133,244,2
